phone_whatsapp,wa_verified,school_name,city,country,segment,lpr_name,lpr_instagram,school_instagram,website,lpr_status,hook,source_url,source,branches,google_rating,google_reviews,ig_followers,runs_ads,scale_score,tier,extra_phones
+77076608500,false,Дарын,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/daryn.htm,site_text,,,,,no,0,base,+77016705203;+77011256284
+77071201413,false,Kinder House,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/org/akademiya-razvitiya-detej-kinder-house.htm,site_text,,,,,no,0,base,
+77079689237,false,Dania,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/dania.htm,site_text,,,,,no,0,base,+77757912176;+77477950485
+77757465613,false,Tamasha,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/tamasha-2.htm,site_text,,,,,no,0,base,+77759821762
+77788286025,false,Тулпар,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/tsentr-predshkolnogo-razvitiia.htm,site_text,,,,,no,0,base,+77784316325
+77775882614,false,Балдырган,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/baldyrgan.htm,site_text,,,,,no,0,base,
+77006606099,false,Шабыт,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/studiia-tvorchestva-shabyt.htm,site_text,,,,,no,0,base,
+77077250784,false,Центр развития детей Мамин помощник,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/uchebnyie-tsentryi/tsentr-razvitiia-detei-mamin-pomoshchnik.htm,site_text,,,,,no,0,base,
+77779855910,false,Роса,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/org/rosa.htm,site_text,,,,,no,0,base,
+77058111595,false,Маленький Академик,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/malenkii-akademik-1.htm,site_text,,,,,no,0,base,
+77070507222,false,Oi Sana,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/kluby-dlia-detei-i-podrostkov/oi-sana.htm,site_text,,,,,no,0,base,
+77775478000,false,KIBERone,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/kluby-dlia-detei-i-podrostkov/kiberone.htm,site_text,,,,,no,0,base,
+77477422296,false,Умка,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/muzyikalnyie-shkolyi-i-uchilischa/baby-party.htm,site_text,,,,,no,0,base,+77777422296
+77001561987,false,Sapsan Semey,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/sapsan-education.htm,site_text,,,,,no,0,base,+77787155000
+77711921811,false,GeniУм,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-semeinye-lageria/genium.htm,site_text,,,,,no,0,base,
+77773243019,false,Дария,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/dariia.htm,site_text,,,,,no,0,base,
+77076550068,false,Совёнок,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/detskie-razvivaiushchie/sovionok.htm,site_text,,,,,no,0,base,
+77054993595,false,Бумфети,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/kluby-dlia-detei-i-podrostkov/bumfeti.htm,site_text,,,,,no,0,base,
+77477084056,false,Little Sprouts,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/razvitie-fonematicheskogo-slukha/little-sprouts-1.htm,site_text,,,,,no,0,base,
+77764890404,false,LogosKids centre,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/artikuliatsionnaia-gimnastika/logoskids-centre.htm,site_text,,,,,no,0,base,
+77473092092,false,Logo kids,Семей,KZ,other,,,,,C,,https://semei.spravker.ru/artikuliatsionnaia-gimnastika/logo-kids.htm,site_text,,,,,no,0,base,
+77057976668,false,Zerde,Тараз,KZ,other,,,,,C,,https://ta.bebeshka.info/taraz/zerde-950069/,site_text,,,,,no,0,base,+77017398487
+77052932979,false,Robo Park,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77054272229
+77778374774,false,Kiberone,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77770974005,false,Ай да я,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77769971545,false,Звёздочка,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77771701010,false,Нази-Росток,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77716486003
+77766118282,false,Kunim-ai,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77059019567,false,Дошколенок,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77017682230,false,Центр предшкольной подготовки,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77022614673,false,Aishatai,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77766597886
+77071708104,false,Школа скорочтения IQ007,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77475014192,false,Zerdeli Taraz,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77766880823;+77711514192
+77059000122,false,Кораблик,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77059086067;+77078869716
+77019340916,false,Вундеркинд,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77017537978,false,Star kids,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77057979277,false,Shabyt,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77470258486;+77074203110
+77017626228,false,УмКа,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77477100182,false,Акыл Сыры,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77770858566;+77756249756
+77059024517,false,Пчёлка,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77713433587,false,B_study_taraz,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77753330649,false,Dara Bala,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77478694574
+77471721959,false,SinevaDos,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77779777022;+77766622113;+77006648630
+77071063767,false,Интеллект,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77770851228
+77474645535,false,Senim Pro,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77082137095
+77018000287,false,Архимедика,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77015731377,false,Зерек,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77078801983,false,Арман,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77476813984
+77778764648,false,Be smart,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,+77475559060;+77474698537
+77079471784,false,Айсаби,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77771037901,false,Genius School,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77474798903,false,Болашак,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77771414465,false,Балама,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77776942533,false,Junior,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77027103442,false,Узнайка,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77029012777,false,Jumbo,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77053551033,false,Ulka_ustaz,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detskie-razvivaiushchie/,catalog,,,,,no,0,base,
+77059565388,false,Центр Технического Творчества,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detsko-iunosheskie-tsentry/,catalog,,,,,no,0,base,
+77019902399,false,Инжинириум МГТУ им. Баумана,Тараз,KZ,other,,,,,C,,https://taraz.spravker.ru/detsko-iunosheskie-tsentry/,catalog,,,,,no,0,base,+77029425101
+77085825350,false,Познавайка,Уральск,KZ,other,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77788304747,false,Al Farabi,Уральск,KZ,other,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77771832551,false,Kubik Rubik,Уральск,KZ,other,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77472563060,false,Развивайка Gul,Уральск,KZ,other,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77055450974,false,Золотая черепаха,Уральск,KZ,other,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77475754005
+77718651548,false,Meyirim,Уральск,KZ,other,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77056389803
+77770332714,false,Профессионал,Уральск,KZ,other,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77751950061,false,Super Start,Уральск,KZ,other,,,,,C,,https://uralsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77019626383,false,ПК Плюс,Уральск,KZ,other,,,,,C,центр информационных технологий (IT-курсы) в Уральске,https://uralsk.spravka.kz/nauka-i-obrazovanie/uchebnye-centry,site_text,,,,,no,0,base,+77003500016
+77767017101,false,A-Study,Уральск,KZ,other,,,,,C,учебный центр A-Study в Уральске,https://uralsk.spravka.kz/nauka-i-obrazovanie/uchebnye-centry,site_text,,,,,no,0,base,
+77772506482,false,Boom Kids,Усть-Каменогорск,KZ,other,,,,,C,Детский развивающий центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77085210278,false,Кениж,Усть-Каменогорск,KZ,other,,,,,C,Детско-юношеский учебный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77719134698;+77773754186;+77777419437;+77756447148
+77755195702,false,Tiamo,Усть-Каменогорск,KZ,other,,,,,C,Детский развивающий центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77056008111
+77074382704,false,Дарынды бала,Усть-Каменогорск,KZ,other,,,,,C,Детский образовательный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77076482330,false,Специалист,Усть-Каменогорск,KZ,other,,,,,C,Учебный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77776402299,false,Miras,Усть-Каменогорск,KZ,other,,,,,C,Учебный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77054440170,false,Novo Profi,Усть-Каменогорск,KZ,other,,,,,C,Учебный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77773281139,false,Альзас,Усть-Каменогорск,KZ,other,,,,,C,Учебный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77052588373
+77777648933,false,Мята,Усть-Каменогорск,KZ,other,,,,,C,Учебный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,+77055264010
+77470224720,false,Lider,Усть-Каменогорск,KZ,other,,,,,C,Учебный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77783007793,false,Dostyq,Усть-Каменогорск,KZ,other,,,,,C,Учебный центр,https://ust-kamenogorsk.spravker.ru/uchebnyie-tsentryi/,catalog,,,,,no,0,base,
+77753909305,false,Дана Бала,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77779822262,false,Монтессория,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77764701116,false,Алатау,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77764860010,false,АйДаУм,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77774478899,false,Goodwill,Усть-Каменогорск,KZ,other,,,,http://goodwillclub.kz/,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77779857061,false,Көмек,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,+77752258857
+77788239854,false,ALADDIN,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77055259000,false,Домик логопеда,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77055263786,false,Детская академия,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,+77761696475
+77075137550,false,IQ007,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,+77764113030
+77055277755,false,Я умничка,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,+77089610896
+77779944315,false,Болашак,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77052388023,false,Калейдоскоп,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77777933225,false,IQ,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77772966740,false,Bastau,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77057643274,false,УникУм club,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77055044456,false,Вот так,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/,catalog,,,,,no,0,base,
+77054656825,false,РиР,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77017444491,false,SMARTKID,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,+77059064606
+77055006761,false,Детство,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,+77072461605
+77778540043,false,ProZnania,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77713691424,false,Познавайка,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77773502728,false,Три совы,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77767606668,false,Зерде,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,+77764961906
+77055201110,false,Sapsan,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77771469019,false,SMARTUM,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,+77088164241
+77056242278,false,Clever Star,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77053059317,false,Щын,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,+77785762609
+77079727814,false,OZAT,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77759724668,false,UCMAS Kazakhstan,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77472958202,false,Supreme,Усть-Каменогорск,KZ,other,,,,,C,,https://yk.kz/abcinfo/cz/czentryi-detskogo-tvorchestva/2/,catalog,,,,,no,0,base,
+77775434329,false,Ромашкино,Усть-Каменогорск,KZ,other,,,,https://romashkino.kz/,C,,https://romashkino.kz/kontakty,site_text,,,,,no,0,base,+77771520062
+77754581617,false,Jasa Translations,Шымкент,KZ,other,,,,,C,,https://shymkent.spravker.ru/obuchenie-za-rubezhom/,catalog,,,,,no,0,base,
+77475303426,false,Globusok,Шымкент,KZ,other,,,,,C,,https://kursy-shymkent.kz/course/foreign/%D0%B0%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9,catalog,,,,,no,0,base,
